StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ProlificID,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_7,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_7,RNUM,University,Fact,MakeSense,Recap,CompCheck2,NonEnt_TG,Ent_TG,Q14,Q50,Competence_attn_chec,Puzzle_NonEnt,Puzzle_Ent,Jewish people tend to complain a lot.,Jewish people are often very rude.,"All things considered, Jewish people are untrustworthy.",Jewish people can be sneaky.,"When they feel slighted, Jewish people will be vengeful.",Jewish people tend to influence the media.,Jewish people tend to be good with money.,"When it comes to education, Jewish people tend to be overachievers.","On the whole, Jewish people are loyal to Israel.",SASS Warmth Score,SASS Competence Score,SASS Score,"In setting priorities, we must consider all groups",We should NOT push for group equality,Group equality should be our ideal,Superior groups should dominate inferior groups,SDO Score,Q138,Q139,Q140,Q141,Q142,Q143,RWA Score,Q160,Q161,Q162,Q163,Q164,Entitativity,Israel_Comfort,Israel_Exist,Israel_Defend,Israel_Influence,Israel_Media,Israel_Nazis,AZAs,"""When we think about the world, it comes down to the oppressor vs the oppressed.""",Political Ideology,Condition,Race_1,Latinx,party,party_4_TEXT,partycloser,Gender,Gender_4_TEXT,ASAB,Puzzle_NonEnt,Puzzle_Ent,Puzzle_All,NonEnt_TG,Ent_TG,TG_All,Christian,Fact,,,,,,9
12/22/24 21:45,12/22/24 21:55,0,*******,100,600,1,12/22/24 21:55,R_7gYL2vWgdeLk5ST,*******,*******,*******,*******,*******,*******,anonymous,EN,663bbfa8e59b6a6872b9fd72,1,1,1,1,,1,1,1,1,1,1,1,9237,Boise State,I’m a single mom ,1,,1,,0.2,1,,1,,4,1,1,1,0,2,1,3,3,3,6,9,15,1,1,1,1,4,5,5,2,3,5,5,25,1,3,3,4,4,15,2,2,2,3,3,3,15,4,4,Entitative,White/European,No,Republican,,Republican,Woman,,Female,,4,4,,0.2,0.2,,I’m a single mom ,,,,,,
12/22/24 21:47,12/22/24 21:59,0,*******,100,741,1,12/22/24 21:59,R_3PB8YanGXVW8nMz,*******,*******,*******,*******,*******,*******,anonymous,EN,6095c58f673ef9aa5dafd4e2,1,1,1,1,1,1,,,,,,,4698,UMGC,I am a non-traditional student,1,,1,,0.6,1,,1,,3,2,1,3,2,2,1,3,3,3,11,9,20,2,1,2,1,6,8,4,5,1,6,6,30,2,5,4,4,3,18,3,3,2,3,2,2,15,5,4,Entitative,Black/African,No,Democrat,,Democratic,Woman,,Female,,3,3,,0.6,0.6,,I am a non-traditional student,,,,,,
12/22/24 21:51,12/22/24 22:01,0,*******,100,565,1,12/22/24 22:01,R_5Xmm7t6gz3a2WpE,*******,*******,*******,*******,*******,*******,anonymous,EN,671fcfe4b8288ab6fb87cf8c,1,1,1,1,1,1,,,,,,,3022,Univeristy of Florida,Indian ethnicity,1,,1,,0.2,1,,1,,2,2,3,1,3,1,0,4,3,2,10,9,19,1,1,1,1,4,2,1,1,5,5,4,18,4,5,5,5,5,24,5,1,3,3,4,5,21,1,3,Entitative,Asian,No,Independent,,Democratic,Woman,,Female,,2,2,,0.2,0.2,,Indian ethnicity,,,,,,
12/22/24 21:39,12/22/24 22:04,0,*******,100,1517,1,12/22/24 22:04,R_179h77v0cprxPlw,*******,*******,*******,*******,*******,*******,anonymous,EN,67308a86f7bba1ac588cf78e,1,1,1,1,1,1,,,,,,,1185,University of Carlifornia,I am a christian ,1,,1,,1,1,,1,,4,0,1,1,3,0,3,5,0,3,8,8,16,1,5,5,3,14,9,9,5,9,9,9,50,7,7,1,1,4,20,3,2,1,3,1,3,13,7,1,Entitative,Black/African,No,Democrat,,Democratic,Man,,Male,,4,4,,1,1,1,I am a christian ,,,,,,
12/22/24 21:58,12/22/24 22:07,0,*******,100,562,1,12/22/24 22:07,R_77VHPJiRyTq2PgS,*******,*******,*******,*******,*******,*******,anonymous,EN,6719866b472c20e8170bd78a,1,1,1,1,1,1,,,,,,,3066,Brookline,I like to offroad,1,,1,,1,1,,1,,4,2,2,2,2,2,2,3,3,4,12,10,22,2,2,2,2,8,5,7,5,1,8,7,33,5,5,4,5,5,24,2,3,2,2,2,3,14,5,3,Entitative,White/European,No,Independent,,Democratic,Woman,,Female,,4,4,,1,1,,I like to offroad,,,,,,
12/22/24 22:01,12/22/24 22:14,0,*******,100,767,1,12/22/24 22:14,R_5pSBwHxOTSDMcTv,*******,*******,*******,*******,*******,*******,anonymous,EN,66c3d3dce6b79b40b5d4bbc3,1,1,1,1,1,1,,,,,,,2683,University of Kentucky,I'm a husband and a father,1,,1,,0.4,1,,1,,3,0,0,0,0,2,0,3,3,4,2,10,12,1,3,1,1,6,9,5,7,5,6,7,39,4,4,4,4,4,20,3,1,2,2,1,1,10,5,6,Entitative,White/European,No,Republican,,Republican,Man,,Male,,3,3,,0.4,0.4,,I'm a husband and a father,,,,,,
12/22/24 21:58,12/22/24 22:17,0,*******,100,1125,1,12/22/24 22:17,R_7VmDZO41ACiEu65,*******,*******,*******,*******,*******,*******,anonymous,EN,5dd27daedba63428af7caf09,1,1,1,1,1,1,,,,,,,7253,university of Michigan ,im african american.,1,,1,,0.2,1,,1,,1,3,1,1,2,2,5,5,5,3,14,13,27,4,4,4,5,17,7,6,8,8,8,9,46,5,5,6,5,7,28,3,2,3,3,2,2,15,4,5,Entitative,Black/African,No,Republican,,Republican,Man,,Male,,1,1,,0.2,0.2,,im african american.,,,,,,
12/22/24 22:06,12/22/24 22:19,0,*******,100,781,1,12/22/24 22:19,R_7KDOPT2ukBjErAt,*******,*******,*******,*******,*******,*******,anonymous,EN,61078342b757ebe17dfbb5ad,1,1,1,,1,1,1,1,1,1,1,1,2425,Long Beach State,I am a lesbian,1,,1,,1,1,,1,,3,1,0,0,0,0,1,3,1,3,2,7,9,2,1,2,1,6,3,2,1,2,8,2,18,2,2,3,3,2,12,5,5,5,4,4,5,28,5,2,Entitative,White/European,No,Democrat,,Democratic,Woman,,Female,,3,3,,1,1,,I am a lesbian,,,,,,
12/22/24 22:13,12/22/24 22:20,0,*******,100,442,1,12/22/24 22:20,R_69o77gJZ8eHIdyh,*******,*******,*******,*******,*******,*******,anonymous,EN,6671addff35007ecc777b619,1,1,1,1,1,1,,,,,,,8527,UT Dallas,I am a musician,1,,1,,1,1,,1,,2,1,1,1,1,1,1,2,1,3,6,6,12,1,1,1,1,4,4,2,1,2,4,3,16,2,3,3,4,3,15,4,4,3,5,4,5,25,6,1,Entitative,White/European,No,Democrat,,Democratic,Man,,Male,,2,2,,1,1,,I am a musician,,,,,,
12/22/24 21:58,12/22/24 22:21,0,*******,100,1349,1,12/22/24 22:21,R_54CaoR7oba2Hf72,*******,*******,*******,*******,*******,*******,anonymous,EN,6727debb95dcceffde0d959b,1,1,1,1,1,1,,,,,,,1605,Ohio State University,A born again Christian who is passionate about uplifting the life of others.,1,,1,,1,1,,1,,3,3,3,1,4,3,4,4,3,5,18,12,30,1,1,1,1,4,9,9,9,9,8,8,52,6,7,7,6,7,33,1,1,1,2,4,2,11,7,5,Entitative,White/European,No,Republican,,Republican,Man,,Male,,3,3,,1,1,1,A born again Christian who is passionate about uplifting the life of others.,,,,,,
12/22/24 22:10,12/22/24 22:21,0,*******,100,673,1,12/22/24 22:21,R_7I9qIgV4EM3JVbX,*******,*******,*******,*******,*******,*******,anonymous,EN,6347cd7128632ba1c1082fb4,1,1,1,1,1,1,,,,,,,6347cd7128632ba1c1082fb4,Virginia Commonwealth University,I can speak 4 languages.,1,,1,,0.4,1,,1,,2,2,2,3,3,4,5,4,4,4,19,12,31,3,1,2,1,7,5,6,9,1,3,9,33,7,6,7,6,6,32,5,3,3,4,4,4,23,6,6,Entitative,Asian,No,Independent,,Republican,Man,,Male,,2,2,,0.4,0.4,,I can speak 4 languages.,,,,,,
12/22/24 22:09,12/22/24 22:22,0,*******,100,780,1,12/22/24 22:22,R_10x9NjgtAjVxhnR,*******,*******,*******,*******,*******,*******,anonymous,EN,65ca2ec600378cd37f9a60cb,1,1,1,1,1,1,,,,,,,3302,Houston Community College,I like to workout for hours.,1,,1,,0.4,2,1,1,,3,2,2,1,2,3,2,3,3,3,12,9,21,1,1,2,1,5,2,5,1,5,6,7,26,7,6,4,6,6,29,3,3,2,4,4,4,20,6,4,Entitative,Asian,No,Independent,,Democratic,Man,,Male,,3,3,,0.4,0.4,,I like to workout for hours.,,,,,,
12/22/24 22:13,12/22/24 22:27,0,*******,100,846,1,12/22/24 22:27,R_6Pq8wMBnqDHaVCY,*******,*******,*******,*******,*******,*******,anonymous,EN,669b00d76af70db9da1b0301,1,1,1,1,1,1,,,,,,,3395,UT Austin,I created and currently run a television show that broadcasts locally,1,,1,,1,1,,1,,4,1,1,1,2,2,3,4,3,3,10,10,20,1,1,1,1,4,3,2,1,1,5,2,14,1,2,4,3,1,11,4,2,3,2,2,4,17,5,2,Entitative,Black/African,No,Democrat,,Democratic,Woman,,Female,,4,4,,1,1,,I created and currently run a television show that broadcasts locally,,,,,,
12/22/24 22:17,12/22/24 22:30,0,*******,100,769,1,12/22/24 22:30,R_1BsQzlTfboBzM33,*******,*******,*******,*******,*******,*******,anonymous,EN,65cd25e9a02f8f300fdc5305,1,1,1,1,1,1,,,,,,,6248,University of South Florida,I have 3 cats,1,,1,,1,1,,1,,3,1,1,0,1,1,1,3,4,3,5,10,15,1,1,1,1,4,1,1,1,1,5,1,10,6,5,5,5,4,25,5,3,4,5,4,5,26,6,1,Entitative,Multiracial,No,Democrat,,Democratic,Woman,,Female,,3,3,,1,1,,I have 3 cats,,,,,,
12/22/24 22:22,12/22/24 22:31,0,*******,100,521,1,12/22/24 22:31,R_3RJvaqNhjWlvrZ7,*******,*******,*******,*******,*******,*******,anonymous,EN,5b7ba10e4ba9cd0001e66fb4,1,1,1,1,1,1,,,,,,,4519,MSU Denver,I'm a cat person,1,,1,,0.8,1,,1,,3,1,0,0,3,0,1,2,3,1,5,6,11,2,1,2,1,6,3,2,1,1,2,1,10,2,2,5,4,3,16,4,4,3,4,3,4,22,5,2,Entitative,White/European,No,Independent,,Democratic,Woman,,Female,,3,3,,0.8,0.8,,I'm a cat person,,,,,,
12/22/24 22:39,12/22/24 22:55,0,*******,100,961,1,12/22/24 22:55,R_1THv9zDeSKO2Fhh,*******,*******,*******,*******,*******,*******,anonymous,EN,66466222aa543b98afe3ce11,1,1,1,1,1,1,,,,,,,2871,Laguardia Community College ,I am a first generation American ,1,,1,,0.4,1,,1,,3,1,2,3,4,4,1,5,5,5,15,15,30,1,1,1,1,4,5,5,9,7,5,5,36,6,7,7,7,6,33,3,2,2,3,3,3,16,7,3,Entitative,Black/African,No,Independent,,Democratic,Woman,,Female,,3,3,,0.4,0.4,,I am a first generation American ,,,,,,
12/22/24 22:53,12/22/24 23:06,0,*******,100,767,1,12/22/24 23:06,R_5EZ0MnlIUokux74,*******,*******,*******,*******,*******,*******,anonymous,EN,6631b2e31ee5be34f3496ba1,1,1,1,1,1,1,,,,,,,7345,Moorpark,I enjoy day trading int he stock market,1,,1,,0,1,,1,,1,2,2,1,3,3,4,5,3,4,15,12,27,1,1,1,1,4,9,5,5,1,4,9,33,5,5,6,6,6,28,1,1,1,4,4,4,15,7,5,Entitative,,Yes,Democrat,,Democratic,Man,,Male,,1,1,,0,0,,I enjoy day trading int he stock market,,,,,,
12/22/24 22:40,12/22/24 23:06,0,*******,100,1559,1,12/22/24 23:06,R_1f6VZz6wYhhlFO6,*******,*******,*******,*******,*******,*******,anonymous,EN,672b282bbaf14666f5841574,1,1,1,1,1,1,,,,,,,3782,university of california,I'm the first child of a family of 4,1,,1,,0,1,,1,,2,2,2,3,2,1,1,3,3,1,11,7,18,3,4,1,1,9,4,8,9,5,5,6,37,6,3,5,3,5,22,3,3,2,3,3,3,17,2,5,Entitative,Black/African,No,Independent,,Republican,Man,,Male,,2,2,,0,0,,I'm the first child of a family of 4,,,,,,
12/22/24 22:54,12/22/24 23:17,0,*******,100,1368,1,12/22/24 23:17,R_3P78gRiC0Cz3Onq,*******,*******,*******,*******,*******,*******,anonymous,EN,6638ed262efe738312dfc56c,1,1,1,1,1,1,,,,,,,5141,The University of Alabama,I am biracial,1,,1,,0.4,1,,1,,3,0,0,0,0,0,0,3,0,3,0,6,6,1,1,1,1,4,5,3,1,2,5,3,19,4,6,5,5,4,24,2,3,2,3,2,2,14,4,3,Entitative,Multiracial,No,Independent,,Democratic,Woman,,Female,,3,3,,0.4,0.4,,I am biracial,,,,,,
12/22/24 16:19,12/22/24 16:29,0,*******,100,603,1,12/22/24 16:29,R_5axW3nv8rNWmBRJ,*******,*******,*******,*******,*******,*******,anonymous,EN,61081cfdf67e87efda015132,1,1,1,1,1,1,,,,,,,2989,University of Minnesota,1st generation college student :),1,,1,1,,1,,1,4,,2,1,1,1,2,2,2,3,3,9,8,17,1,1,2,1,5,1,5,3,2,5,5,21,2,2,3,4,3,14,4,4,4,3,2,3,20,5,2,Non-Entitative,White/European,No,Democrat,,Democratic,Woman,,Female,4,,4,1,,1,,1st generation college student :),,,,,,
12/22/24 16:26,12/22/24 16:44,0,*******,100,1096,1,12/22/24 16:44,R_6kNYwVI5sNLzvW4,*******,*******,*******,*******,*******,*******,anonymous,EN,6728fc8441e1aef9d72b69be,1,,,,,,1,1,1,1,1,1,1895,Stanford,Well spoken,1,,1,0.6,,1,,1,4,,2,1,1,1,1,2,4,3,3,8,10,18,1,1,1,1,4,4,9,9,9,9,9,49,3,4,4,4,5,20,3,3,2,2,3,3,16,4,7,Non-Entitative,White/European,Yes,Republican,,Republican,Woman,,Female,4,,4,0.6,,0.6,,Well spoken,,,,,,
12/22/24 16:38,12/22/24 16:45,0,*******,100,415,1,12/22/24 16:45,R_5D78tDswA96X3oc,*******,*******,*******,*******,*******,*******,anonymous,EN,669c5557b5cd9126ab09db0b,1,1,1,1,1,1,,,,,,,5450,UMGC,I'm in the Army,1,,1,1,,1,,1,5,,1,1,0,1,1,1,3,3,2,5,8,13,1,1,1,1,4,5,6,3,1,4,5,24,1,1,5,4,2,13,2,3,2,2,2,2,13,2,4,Non-Entitative,White/European,No,Independent,,Republican,Man,,Male,5,,5,1,,1,,I'm in the Army,,,,,,
12/22/24 16:36,12/22/24 16:47,0,*******,100,673,1,12/22/24 16:47,R_31pQ0LWjBhiaoo3,*******,*******,*******,*******,*******,*******,anonymous,EN,66f2ea6a2c87e757e6ca3337,1,1,1,1,1,1,,,,,,,3830,Rutgers University,I am a first-generation college student,1,,1,0.8,,1,,1,3,,3,3,1,3,3,3,4,1,4,16,9,25,1,1,1,1,4,1,2,1,1,1,2,8,7,7,7,7,7,35,5,3,2,5,4,5,24,7,2,Non-Entitative,White/European,No,Democrat,,Democratic,Woman,,Female,3,,3,0.8,,0.8,,I am a first-generation college student,,,,,,
12/22/24 16:29,12/22/24 16:53,0,*******,100,1440,1,12/22/24 16:53,R_7dXn4BYusEmDKYF,*******,*******,*******,*******,*******,*******,anonymous,EN,66aa52de62c06e01a958d91c,1,1,1,1,1,1,,,,,,,8136,UGA,I like sports,1,,1,1,,1,,1,4,,0,0,0,0,1,2,3,4,1,3,8,11,1,1,1,1,4,5,4,5,5,4,4,27,2,4,4,4,4,18,4,3,3,3,3,4,20,6,4,Non-Entitative,Black/African,No,No preference,,Democratic,Man,,Male,4,,4,1,,1,,I like sports,,,,,,
12/22/24 16:54,12/22/24 17:02,0,*******,100,444,1,12/22/24 17:02,R_3uWfsgfFKlxabkR,*******,*******,*******,*******,*******,*******,anonymous,EN,65a29a00fa252598885b9fbb,1,1,1,1,1,1,,,,,,,5496,UT Dallas,I speak 4 Perso-Arabic scripted languages,1,,1,0,,1,,1,3,,5,3,3,5,3,5,5,4,4,24,13,37,5,4,5,3,17,7,4,7,9,3,2,32,6,6,6,6,7,31,2,5,2,5,2,2,18,1,1,Non-Entitative,Multiracial,No,Democrat,,Republican,Man,,Male,3,,3,0,,0,,I speak 4 Perso-Arabic scripted languages,,,,,,
12/22/24 16:50,12/22/24 17:04,0,*******,100,834,1,12/22/24 17:04,R_5MOdZTr2ZkD6oG5,*******,*******,*******,*******,*******,*******,anonymous,EN,671d2abf2ba7384f9b45678a,1,1,1,1,1,1,,,,,,,8805,Mount saint marry unveristy ,I like to jog,1,,1,1,,1,,1,4,,1,1,0,2,2,0,4,3,5,6,12,18,5,4,3,3,15,3,9,7,6,6,4,35,1,6,6,5,4,22,4,3,1,4,1,3,16,3,6,Non-Entitative,Black/African,No,Republican,,Republican,Man,,Male,4,,4,1,,1,,I like to jog,,,,,,
12/22/24 16:55,12/22/24 17:08,0,*******,100,760,1,12/22/24 17:08,R_3IuTNukNEklYtMU,*******,*******,*******,*******,*******,*******,anonymous,EN,672d81ad810083f4dc657b6b,1,1,1,1,1,1,,,,,,,5369,The University of Kansas,I was homeschooled until high-school.,1,,1,1,,1,,1,3,,0,0,0,0,0,3,4,3,4,3,11,14,2,3,3,1,9,8,6,9,9,5,8,45,1,3,5,6,6,21,1,1,1,2,3,2,10,4,5,Non-Entitative,White/European,No,Republican,,Republican,Man,,Male,3,,3,1,,1,,I was homeschooled until high-school.,,,,,,
12/22/24 16:58,12/22/24 17:09,0,*******,100,661,1,12/22/24 17:09,R_1ilsIbALTTVZGJl,*******,*******,*******,*******,*******,*******,anonymous,EN,5fcaa3f3d991a9748f8b9e1c,1,1,1,,1,1,1,1,1,1,1,1,6357,Strayer University,I am a cat lover.,1,,1,0.4,,1,,1,2,,0,0,0,5,0,0,0,3,4,5,7,12,1,1,1,1,4,5,5,5,1,9,9,34,1,4,4,4,4,17,3,1,3,1,1,3,12,7,2,Non-Entitative,Black/African,No,Democrat,,Democratic,Woman,,Female,2,,2,0.4,,0.4,,I am a cat lover.,,,,,,
12/22/24 17:05,12/22/24 17:14,0,*******,100,553,1,12/22/24 17:14,R_53FZ2AEVjL0p77H,*******,*******,*******,*******,*******,*******,anonymous,EN,65a4333efc75f965e7fc0cb5,1,1,1,1,1,1,,,,,,,9999,Indiana University Bloomington,I like playing piano,1,,1,0.4,,1,,1,4,,1,2,1,1,1,3,3,3,3,9,9,18,2,1,1,1,5,5,4,1,1,2,3,16,5,5,5,5,5,25,3,2,2,3,3,2,15,4,3,Non-Entitative,Asian,No,Independent,,Democratic,Man,,Male,4,,4,0.4,,0.4,,I like playing piano,,,,,,
12/22/24 17:09,12/22/24 17:16,0,*******,100,421,1,12/22/24 17:16,R_7qfcljlU121340D,*******,*******,*******,*******,*******,*******,anonymous,EN,5cba91f716ab74001672d747,1,1,1,1,1,1,,,,,,,1539,University of California Riverside,I am a socialist,1,,1,1,,1,,1,2,,2,1,1,1,2,1,1,1,1,8,3,11,1,1,1,1,4,1,1,1,1,1,1,6,1,1,4,4,2,12,4,2,5,4,4,5,24,6,1,Non-Entitative,Asian,No,Other,Socialist,Democratic,Man,,Male,2,,2,1,,1,,I am a socialist,,,,,,
12/22/24 17:06,12/22/24 17:18,0,*******,100,720,1,12/22/24 17:18,R_6VPj9v66FXQn0q8,*******,*******,*******,*******,*******,*******,anonymous,EN,67649f211a2aa70fbd93f9ab,1,1,1,1,1,1,,,,,,,3850,Kansas State,I am a proud owner of two cats,1,,1,1,,1,,1,3,,0,0,0,2,1,1,3,2,4,4,9,13,1,1,1,1,4,3,2,1,2,5,2,15,1,3,6,6,2,18,3,2,2,3,2,2,14,3,3,Non-Entitative,White/European,No,Independent,,Democratic,Woman,,Female,3,,3,1,,1,,I am a proud owner of two cats,,,,,,
12/22/24 16:58,12/22/24 17:19,0,*******,100,1255,1,12/22/24 17:19,R_5k6UicMpXOLUCeZ,*******,*******,*******,*******,*******,*******,anonymous,EN,675836c466b18b8352507436,1,1,1,1,1,1,,,,,,,2241,St. Cloud State University,I love watching cartoons,1,,1,0.8,,1,,1,5,,1,0,0,1,1,4,5,4,5,7,14,21,1,1,1,1,4,1,9,9,,1,9,29,7,7,7,7,7,35,1,2,5,4,5,5,22,6,4,Non-Entitative,Black/African,No,Democrat,,Democratic,Woman,,Female,5,,5,0.8,,0.8,,I love watching cartoons,,,,,,
12/22/24 17:15,12/22/24 17:21,0,*******,100,385,1,12/22/24 17:21,R_3EmU496bPRyTTWe,*******,*******,*******,*******,*******,*******,anonymous,EN,66a3dc6ec6221a15c05d4fc2,1,1,1,1,1,1,,,,,,,7241,Penn State University,I love to ski and play sports. ,1,,1,0.6,,1,,1,2,,1,1,1,1,1,4,4,4,3,9,11,20,1,2,1,1,5,1,1,7,5,7,7,28,5,5,5,6,6,27,2,2,2,2,2,3,13,4,5,Non-Entitative,White/European,No,Republican,,Republican,Woman,,Female,2,,2,0.6,,0.6,,I love to ski and play sports. ,,,,,,
12/22/24 17:14,12/22/24 17:23,0,*******,100,566,1,12/22/24 17:23,R_1tgMbhMVB5hrRi9,*******,*******,*******,*******,*******,*******,anonymous,EN,615b839c30d086b92a982bba,1,1,1,1,1,1,,,,,,,4172,Columbia southern,I served 20 years in the military ,1,,1,1,,1,,1,3,,1,0,0,4,1,1,3,4,4,7,11,18,2,2,2,1,7,7,5,1,1,7,7,28,5,4,5,5,3,22,1,2,1,1,2,1,8,2,5,Non-Entitative,White/European,No,Republican,,Republican,Man,,Male,3,,3,1,,1,,I served 20 years in the military ,,,,,,
12/22/24 17:14,12/22/24 17:24,0,*******,100,590,1,12/22/24 17:24,R_1hQnlZa8tVh2lNf,*******,*******,*******,*******,*******,*******,anonymous,EN,62ab9ef7415da9c5d0ccc7bb,1,1,1,1,1,1,,,,,,,4209,University of Central Florida,I'm Canadian-American,1,,1,0.4,,1,,1,3,,0,0,0,0,0,0,4,1,3,0,8,8,1,1,1,1,4,3,5,3,3,5,5,24,7,7,7,7,6,34,1,1,1,1,1,1,6,2,5,Non-Entitative,White/European,No,Republican,,Republican,Man,,Male,3,,3,0.4,,0.4,,I'm Canadian-American,,,,,,
12/22/24 17:03,12/22/24 17:25,0,*******,100,1291,1,12/22/24 17:25,R_3SelIDDgERrH8Tu,*******,*******,*******,*******,*******,*******,anonymous,EN,613afc31d2a071e24ab917fb,1,1,1,1,1,1,,,,,,,6744,Harvard,I'm a seamstress and filmmaker in my free time,1,,1,0.6,,2,1,1,4,,3,0,0,0,1,1,3,2,4,5,9,14,1,1,2,1,5,3,6,7,3,6,6,31,2,6,6,4,5,23,2,1,2,3,1,4,13,4,4,Non-Entitative,White/European,No,Independent,,Democratic,Woman,,Female,4,,4,0.6,,0.6,,I'm a seamstress and filmmaker in my free time,,,,,,
12/22/24 17:16,12/22/24 17:25,0,*******,100,550,1,12/22/24 17:25,R_1CiLlwug3OKB35n,*******,*******,*******,*******,*******,*******,anonymous,EN,663e3f9f91031227e8943a33,1,1,1,1,1,1,,,,,,,6529,Ivy tech community college,"I'm left handed, love classic rock, imma girl",1,,1,1,,1,,1,5,,0,0,0,0,0,0,4,3,3,0,10,10,1,1,1,1,4,9,7,5,5,5,5,36,7,6,5,6,6,30,1,1,1,3,3,3,12,4,2,Non-Entitative,White/European,No,No preference,,Democratic,Woman,,Female,5,,5,1,,1,,"I'm left handed, love classic rock, imma girl",,,,,,
12/22/24 17:19,12/22/24 17:27,0,*******,100,479,1,12/22/24 17:27,R_3ezQWhJ8DXv0RqH,*******,*******,*******,*******,*******,*******,anonymous,EN,67306c8b269342acb8483e1e,1,1,1,1,1,1,,,,,,,1035,Rutgers,I'm a first generation college student in my family,1,,1,0.4,,1,,1,3,,2,1,1,1,3,1,4,5,3,9,12,21,2,2,3,1,8,5,5,5,5,5,5,30,3,4,4,4,5,20,3,3,3,3,3,3,18,4,4,Non-Entitative,Asian,No,Democrat,,Democratic,Man,,Male,3,,3,0.4,,0.4,,I'm a first generation college student in my family,,,,,,
12/22/24 17:20,12/22/24 17:29,0,*******,100,531,1,12/22/24 17:29,R_6wPitgvgWfnUrIJ,*******,*******,*******,*******,*******,*******,anonymous,EN,61071715ef66759482346ce4,1,1,1,1,1,1,,,,,,,8677,Jefferson Community Technical College,I have ADHD,1,,1,0.6,,1,,1,4,,3,1,1,1,1,1,4,3,4,8,11,19,1,1,1,1,4,2,2,1,1,5,3,14,2,6,5,5,5,23,2,3,3,2,2,5,17,5,1,Non-Entitative,White/European,No,Democrat,,Democratic,Man,,Male,4,,4,0.6,,0.6,,I have ADHD,,,,,,
12/22/24 17:11,12/22/24 17:33,0,*******,100,1272,1,12/22/24 17:33,R_74Aeah4PPFT0PRL,*******,*******,*******,*******,*******,*******,anonymous,EN,67445dfcda43bf94598ae5e0,1,1,1,1,1,1,,,,,,,6355,Harvard,I am a male student,1,,1,0.4,,1,,1,4,,3,2,3,3,3,3,1,1,2,17,4,21,1,1,1,1,4,3,9,7,5,1,9,34,6,6,7,6,7,32,2,2,1,2,3,3,13,7,6,Non-Entitative,Black/African,No,Republican,,Republican,Man,,Male,4,,4,0.4,,0.4,,I am a male student,,,,,,
12/22/24 17:26,12/22/24 17:34,0,*******,100,522,1,12/22/24 17:34,R_5C181LawUVtS6jX,*******,*******,*******,*******,*******,*******,anonymous,EN,674aa0ec46a0ab84f8d08658,1,1,1,1,1,1,,,,,,,1987,University of North Florida,I worked full-time while getting my college degree.,1,,1,0.2,,1,,1,3,,3,3,0,3,3,3,4,3,3,15,10,25,2,2,3,1,8,4,4,1,1,7,9,26,3,2,5,7,3,20,1,2,2,2,2,5,14,1,5,Non-Entitative,White/European,No,Independent,,Republican,Woman,,Female,3,,3,0.2,,0.2,,I worked full-time while getting my college degree.,,,,,,
12/22/24 17:23,12/22/24 17:35,0,*******,100,723,1,12/22/24 17:35,R_5peuQz7LObRNpYZ,*******,*******,*******,*******,*******,*******,anonymous,EN,5eaf365d31f4696340c1841e,1,1,1,1,1,1,,,,,,,5057,Northern Virginia CC,I played violin for over twelve years,1,,1,0,,1,,1,3,,1,1,1,4,2,2,4,3,3,11,10,21,1,1,2,1,5,1,4,1,1,6,3,16,3,5,6,4,5,23,4,3,2,5,4,5,23,7,2,Non-Entitative,Black/African,No,Independent,,Democratic,Woman,,Female,3,,3,0,,0,,I played violin for over twelve years,,,,,,
12/22/24 17:28,12/22/24 17:36,0,*******,100,471,1,12/22/24 17:36,R_3uhDN4bguBST8sx,*******,*******,*******,*******,*******,*******,anonymous,EN,66f4853253fc25a55299ec43,1,1,1,1,1,1,,,,,,,1860,Indiana University Bloomington,first in my family to go to college,1,,1,1,,1,,1,4,,2,1,1,2,1,2,3,3,2,9,8,17,1,1,2,1,5,3,4,1,3,5,3,19,2,3,5,4,4,18,3,3,3,3,2,3,17,3,4,Non-Entitative,White/European,No,No preference,,Democratic,Woman,,Female,4,,4,1,,1,,first in my family to go to college,,,,,,
12/22/24 17:25,12/22/24 17:37,0,*******,100,731,1,12/22/24 17:37,R_7zTG1WTLzXQz7NS,*******,*******,*******,*******,*******,*******,anonymous,EN,675c9d0a538d1eb89a70c8fa,1,1,1,1,1,1,,,,,,,5437,Iowa state,I love basketball ,1,,1,0.8,,1,,1,4,,1,1,1,2,2,2,3,2,3,9,8,17,1,2,2,2,7,3,1,1,1,3,2,11,5,4,4,5,5,23,3,2,3,3,2,3,16,3,6,Non-Entitative,Black/African,Yes,Republican,,Republican,Man,,Male,4,,4,0.8,,0.8,,I love basketball ,,,,,,
